"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"AGER",-3.50624319056728,9.85792043516148,-17.8695556375789,3.6435319220707e-27,5.94041444574408e-23,51.2955704836706,"Down"
"SH3GL3",-1.3414853365721,7.30435512213684,-15.4836970889144,8.40068686008392e-24,6.84823992834041e-20,43.7506157896456,"Down"
"GPM6A",-3.85076033316977,7.54816646278816,-15.3035159074941,1.55078587423682e-23,8.42800429785237e-20,43.151004073733,"Down"
"GRK5",-1.63315958426642,8.73912374925129,-14.9236223460122,5.7240680049009e-23,2.33313011879761e-19,41.8727065061125,"Down"
"FHL1",-3.00136732448462,9.97206624677705,-14.7962871398427,8.90393712718249e-23,2.90339581843167e-19,41.4399479438531,"Down"
"PTPRB",-2.14346394397959,8.46345182541363,-14.3203353996405,4.72840965358707e-22,1.15652138269564e-18,39.8032347917518,"Down"
"CA4",-2.89796539601895,8.53408346165519,-14.3041465286093,5.00726246723522e-22,1.15652138269564e-18,39.7470317248422,"Down"
"MYZAP",-2.32895287317313,8.52919687547701,-14.2393515033447,6.30010647552612e-22,1.15652138269564e-18,39.5217311578593,"Down"
"NCKAP5",-3.26091798297048,5.97578405413094,-14.2356182984384,6.38413422734345e-22,1.15652138269564e-18,39.5087332130708,"Down"
"EMP2",-2.00619033486771,11.5882713504683,-14.1373479045258,9.05415920549786e-22,1.47619011686437e-18,39.1659133156553,"Down"
"RXFP1",-2.06614980122299,6.324884497089,-13.8891315257776,2.200528011865e-21,3.26158260958609e-18,38.2942472962854,"Down"
"ACVRL1",-1.62045111741724,9.18731039324918,-13.8488251780607,2.54377263174144e-21,3.41475001791304e-18,38.151924960946,"Down"
"FAM107A",-2.98533407035092,9.97351865762584,-13.8299378135864,2.72275209966079e-21,3.41475001791304e-18,38.0851586479871,"Down"
"ADAMTS8",-2.44665619454415,8.34826581648398,-13.7347953252075,3.83762093093836e-21,4.4691836898585e-18,37.7481075984193,"Down"
"TNNC1",-2.63688476836151,8.43328478809444,-13.7129965935691,4.15225186167346e-21,4.51322095684828e-18,37.6707132989309,"Down"
"CLEC3B",-3.00926040301719,10.7810373180434,-13.6771222394589,4.72780967403778e-21,4.8176380578445e-18,37.543206718337,"Down"
"GDF10",-3.07668962245613,7.38394734978045,-13.5317196126222,8.01477669706866e-21,7.68664230994161e-18,37.0246503276477,"Down"
"RAMP3",-2.28609853154367,10.4503938066357,-13.4764496959954,9.80243491121472e-21,8.87882771069138e-18,36.826799390881,"Down"
"STARD13",-1.49774341651444,8.74981833011439,-13.4473469122407,1.09004795454461e-20,9.13430538109332e-18,36.7224560575262,"Down"
"ROBO4",-1.62488896871955,8.39362922258271,-13.4397997189308,1.12049869738633e-20,9.13430538109332e-18,36.6953784104148,"Down"
"SASH1",-1.37814827059955,10.4778284417532,-13.3777521660509,1.40573933757174e-20,1.09138924570331e-17,36.47247848218,"Down"
"ARHGEF26",-1.76606407872207,7.767414113453,-13.3575596480424,1.51357568800834e-20,1.11947048549818e-17,36.399828419717,"Down"
"TCF21",-2.85339167448833,8.57455198127268,-13.34596477614,1.57923338852171e-20,1.11947048549818e-17,36.3580870937165,"Down"
"SLC6A4",-3.74615457137417,7.92785762891394,-13.3261027695775,1.69845892575725e-20,1.14660385461336e-17,36.286542751298,"Down"
"NPR1",-1.25114300941343,8.21954912288862,-13.3166793738177,1.75816341789341e-20,1.14660385461336e-17,36.2525807003032,"Down"
"CDH5",-2.083517702477,10.1083910332569,-13.2333702378911,2.38737200525401e-20,1.49706589129467e-17,35.9518210311795,"Down"
"FBLN5",-1.88328445234214,10.3354687220122,-13.2092744215827,2.60867216138096e-20,1.5325617821257e-17,35.8646596846616,"Down"
"SPTBN1",-1.16040766157843,8.96643599349734,-13.2068581796595,2.63197558264963e-20,1.5325617821257e-17,35.855915216736,"Down"
"LIMS2",-1.43359977126366,8.81105884333636,-13.1775069787692,2.93241464131812e-20,1.6486237348983e-17,35.749630444101,"Down"
"CAVIN2",-2.7347907756119,9.15149378012897,-13.1316277597129,3.4729510299097e-20,1.88743311972159e-17,35.5832671701289,"Down"
"ECSCR",-1.5229773029369,9.19944210122189,-13.11158628158,3.73964637502652e-20,1.96681272575588e-17,35.5105071917594,"Down"
"EDNRB",-2.52698658288656,9.16048837706035,-13.0663836403249,4.41960874083626e-20,2.25179065345607e-17,35.3462057023334,"Down"
"ERG",-1.53705832819004,7.64537474174007,-13.0336073021052,4.98956243857349e-20,2.46514624237885e-17,35.2269024959557,"Down"
"STXBP6",-2.64388005459224,7.69687168857103,-12.9711748550618,6.28880906572124e-20,3.01566891198586e-17,34.9992620295152,"Down"
"ADRB1",-3.0167570197499,7.53990455536841,-12.9479814432336,6.85425988676237e-20,3.19291009125067e-17,34.9145638630044,"Down"
"LDB2",-1.954433590925,10.1835094847149,-12.9268267462603,7.41466774300409e-20,3.35802063560941e-17,34.8372490851043,"Down"
"KANK3",-1.79769283457023,8.16863680906476,-12.9007820195907,8.16857241877121e-20,3.59947039772016e-17,34.7419818609862,"Down"
"JAM2",-2.06872005714974,8.78410707069505,-12.8834130645446,8.71389912729404e-20,3.73473452178667e-17,34.6783996896723,"Down"
"CAV1",-2.14267812965236,12.1098259578717,-12.8767212614393,8.93367556119235e-20,3.73473452178667e-17,34.6538925912034,"Down"
"TMEM100",-4.40837088393427,9.97991292520433,-12.8570952277643,9.61104995283644e-20,3.91746396077613e-17,34.5819831840745,"Down"
"SPOCK2",-1.41318537466914,9.07760189288608,-12.8310009550528,1.05926610057449e-19,4.21226207408939e-17,34.4862961606135,"Down"
"FXYD1",-2.38473430596342,8.70613326852403,-12.784135229427,1.26168802855268e-19,4.8977527660769e-17,34.3142171391836,"Down"
"CLIC5",-1.83854409299496,8.25201138506783,-12.7692073256547,1.33403794176471e-19,5.05817548896089e-17,34.2593454168307,"Down"
"TGFBR3",-2.20358548247782,10.1515554468649,-12.7423386655874,1.47497772968083e-19,5.46546293289004e-17,34.1605088032179,"Down"
"SERTM1",-2.37418204717403,5.51428858732374,-12.6730829183825,1.91158417346794e-19,6.82711956603436e-17,33.9053172163791,"Down"
"ENTREP1",-1.9906740679402,8.73340470457535,-12.6710510256101,1.9261990924778e-19,6.82711956603436e-17,33.8978207333123,"Down"
"IGSF10",-2.36892270053594,8.54112035349364,-12.6629822958837,1.98535691817966e-19,6.88707642425558e-17,33.8680465952162,"Down"
"GPM6B",-1.94160597653959,8.47079714712197,-12.6512008482858,2.0750443458666e-19,7.04823396146023e-17,33.8245570953445,"Down"
"DOK6",-1.1586584745707,6.36053825862435,-12.6047591170593,2.47025554320323e-19,8.21939721967049e-17,33.6529487353397,"Down"
"SBSPON",-1.41406236359175,6.72625383893686,-12.588590843954,2.62499629079911e-19,8.55958790503773e-17,33.5931392070626,"Down"
"SGCG",-2.14261023065895,7.04342875117282,-12.5580114127718,2.94491965005456e-19,9.41450391656658e-17,33.4799275350823,"Down"
"ADRB2",-2.03371971514603,9.29747770362483,-12.4433156481067,4.53789538729889e-19,1.42280473835618e-16,33.054223484373,"Down"
"TCEAL2",-2.23314047675864,6.97536025958368,-12.4159625206969,5.03201741529496e-19,1.54796248941451e-16,32.9524497509561,"Down"
"KL",-2.27888707468997,5.6958349766886,-12.4058840623664,5.2274690912104e-19,1.57830844561286e-16,32.9149262693468,"Down"
"SPP1",3.86390761257181,11.0695430771886,12.3889807440642,5.57262531631525e-19,1.65192878467643e-16,32.8519636587111,"Up"
"PLAC9",-0.895084519478514,7.79914415287366,-12.3824223223258,5.71265503312076e-19,1.6631987082143e-16,32.8275245520806,"NS"
"PTPN21",-1.17604689488066,7.41965302102065,-12.3641093362034,6.12274147895191e-19,1.73182697527475e-16,32.7592544294626,"Down"
"ADGRL2",-1.8789582767284,9.4778822354055,-12.3624722287939,6.16081725747886e-19,1.73182697527475e-16,32.7531492648704,"Down"
"RTKN2",-2.81085749902465,5.89208399231576,-12.3476682949581,6.5161573949305e-19,1.80066830791435e-16,32.6979262961384,"Down"
"SCN4B",-2.41475485117781,7.77266793529927,-12.2906649224501,8.08862624422671e-19,2.1979493714312e-16,32.48502582448,"Down"
"FGD5",-1.31314892550936,8.88012137660238,-12.2807002671376,8.40048144302845e-19,2.2452696630678e-16,32.4477665453638,"Down"
"GRIA1",-1.57344144791535,6.07602000325709,-12.1960469827928,1.15902173400793e-18,3.04785328246213e-16,32.1307267948426,"Down"
"CCBE1",-1.71077300537203,7.18507652590502,-12.1891905252721,1.18968041859514e-18,3.06343474202435e-16,32.1050085119655,"Down"
"EIF1",-0.682748942068867,13.1220614629698,-12.1863705968834,1.20252590462192e-18,3.06343474202435e-16,32.094429353141,"NS"
"EPAS1",-1.5513054694887,12.3304051227163,-12.1096659401056,1.61110887221331e-18,4.011612431065e-16,31.8062812863777,"Down"
"ADAMTSL3",-1.50766797627085,8.26375292488957,-12.1042834310427,1.64456316258851e-18,4.011612431065e-16,31.7860335539635,"Down"
"WFS1",-1.27972294305721,9.66508300009279,-12.103650877856,1.64854043720164e-18,4.011612431065e-16,31.7836537984254,"Down"
"RNF182",-2.12700956755673,6.05471885095054,-12.0981672755499,1.68342848846236e-18,4.03626736410152e-16,31.7630215935848,"Down"
"CAV2",-2.00208381258629,11.147919571506,-12.0286034199541,2.19639597898034e-18,5.18986087555006e-16,31.5009580137357,"Down"
"TENT5B",-1.67830619794778,8.47311155137451,-12.0006485188771,2.44457647731597e-18,5.69376784087995e-16,31.395474598744,"Down"
"FOXF1",-2.03747784576315,9.26566694884811,-11.9901699586647,2.54472905530554e-18,5.80053594118216e-16,31.3559102611486,"Down"
"MYCT1",-1.14063101035455,7.77332946521158,-11.9884487506744,2.56157131848083e-18,5.80053594118216e-16,31.3494101147137,"Down"
"EMCN",-2.20608278165212,9.35152167621755,-11.9720109513508,2.7281895760667e-18,6.07057803717039e-16,31.2873141221374,"Down"
"FMO2",-2.36799454638982,10.4180084204522,-11.9673523840012,2.77736780755121e-18,6.07057803717039e-16,31.2697096382903,"Down"
"FRMD3",-1.31010615583087,7.43139063116583,-11.9659332802334,2.7925254709751e-18,6.07057803717039e-16,31.2643463821069,"Down"
"RASIP1",-1.07342131939185,7.2272161135291,-11.9219869404943,3.30559021845948e-18,7.09136091075834e-16,31.0981349069604,"Down"
"BMPER",-1.47154131496832,4.87782576728544,-11.9119914725398,3.43497856137441e-18,7.24038666472339e-16,31.060297124892,"Down"
"MYRF",-0.738592885078554,7.25981774360489,-11.9098110706392,3.46387487640103e-18,7.24038666472339e-16,31.0520415818948,"NS"
"CCM2L",-1.69311120392187,8.15369515496729,-11.895012564274,3.66658005851027e-18,7.56707864227234e-16,30.995995204213,"Down"
"TMEM88",-1.45598678890119,8.37060261927083,-11.8907405504896,3.72729154548702e-18,7.59622016970254e-16,30.9798107664488,"Down"
"ADGRB3",-1.77758767770389,5.76172012372485,-11.8793397512081,3.89432171145564e-18,7.83864459056454e-16,30.9366080213171,"Down"
"FAT3",-2.04286727062953,6.65377228260738,-11.8663957374121,4.09313000202044e-18,8.13834043328551e-16,30.8875378761498,"Down"
"ESAM",-1.65841047140376,9.65227904645216,-11.8563047820806,4.25519138714984e-18,8.35863137061338e-16,30.8492691950188,"Down"
"CLDN5",-1.90349969808925,10.9381251584562,-11.8210773609839,4.8733887707924e-18,9.4590155379761e-16,30.715575261831,"Down"
"CASKIN2",-1.49984672841586,8.70191357111368,-11.8124381134972,5.03835282674555e-18,9.66415346908934e-16,30.6827645654752,"Down"
"CDO1",-2.02310962841169,8.16186468797936,-11.7856134644556,5.58731851033917e-18,1.05925163944849e-15,30.580829772001,"Down"
"EML1",-1.70900136762001,7.44868736652853,-11.7486057721517,6.44509974690284e-18,1.20782650889085e-15,30.440054298865,"Down"
"RAMP2",-1.97825340006816,9.03789739201141,-11.7379235296565,6.71655523956343e-18,1.24150167828661e-15,30.3993884343586,"Down"
"KNTC1",1.36353918856283,8.15154722617782,11.7332601557814,6.83864633537706e-18,1.24150167828661e-15,30.3816312296692,"Up"
"CPED1",-1.3004173114526,7.96312914296766,-11.7327085329798,6.85323546649869e-18,1.24150167828661e-15,30.3795305838136,"Down"
"MACF1",-1.12217843942836,11.3228895623511,-11.7219870343413,7.14310811270169e-18,1.26599134188444e-15,30.3386944637061,"Down"
"CCDC85A",-1.01066387385212,6.61692805773705,-11.7219648859847,7.14371954449023e-18,1.26599134188444e-15,30.3386100903917,"Down"
"LEPR",-1.46838132169961,7.11772226662914,-11.7083113370507,7.53086315489232e-18,1.32024938577811e-15,30.2865860529066,"Down"
"CYS1",-1.76985478621085,6.85991320231172,-11.6887991623162,8.12113363862854e-18,1.40858471110851e-15,30.2121995758578,"Down"
"STARD9",-1.64576758235441,7.59694541644086,-11.6769392776048,8.50247959515753e-18,1.45920449809946e-15,30.1669634156644,"Down"
"CTHRC1",3.19280656752592,10.4967570088945,11.6184301260665,1.06651646731479e-17,1.81130046698962e-15,29.9435476315905,"Up"
"LRRC32",-1.87367848098342,10.6400755382148,-11.610666109419,1.09910966927568e-17,1.84741072658461e-15,29.9138698538657,"Down"
"INPP5A",-1.03921411206122,8.41278018635972,-11.596892336118,1.15942212053006e-17,1.92600438444561e-15,29.8612020552764,"Down"
"PODXL",-1.2300117527477,10.6034009400135,-11.5946625752955,1.16949481145802e-17,1.92600438444561e-15,29.852673806622,"Down"
"CTNNAL1",-1.29072705415164,10.3462302847601,-11.5818096602693,1.22930006892664e-17,2.00425083237799e-15,29.8035031364585,"Down"
"CLDN18",-3.55685717517093,9.50340880932699,-11.5498294192887,1.39183270289569e-17,2.24057019581449e-15,29.6810721106633,"Down"
"S1PR1",-2.07176519998199,10.2229390683004,-11.5478910326572,1.40235334077128e-17,2.24057019581449e-15,29.6736473820973,"Down"
"ROBO2",-1.92545071120163,6.38590468878242,-11.5454942020764,1.41547307512814e-17,2.24057019581449e-15,29.6644660242324,"Down"
"HSPA12B",-1.38611385900857,7.9698813955143,-11.5242348545657,1.53739369811742e-17,2.40816667883081e-15,29.5829993911562,"Down"
"SLC1A1",-1.72990358280347,8.54913092603886,-11.5219863429401,1.55089242687215e-17,2.40816667883081e-15,29.5743798525825,"Down"
"ZNF106",-0.901127045677294,9.71796539834763,-11.5194234963927,1.56642395042214e-17,2.40933736676251e-15,29.5645545938358,"NS"
"GHR",-2.12684497853302,7.68143945263166,-11.5036830554912,1.66531343400398e-17,2.53750189046737e-15,29.5041928393869,"Down"
"CLEC1A",-1.5649504465487,8.7136677602315,-11.4992095740524,1.69454956034945e-17,2.55814222517939e-15,29.4870324589814,"Down"
"WFDC1",-2.2516855435944,9.28098379829851,-11.4882069703729,1.76867606736291e-17,2.60989250495478e-15,29.4448160828694,"Down"
"ABCA8",-2.85800569644706,8.80718500027608,-11.4878458346675,1.77116372707719e-17,2.60989250495478e-15,29.4434301813634,"Down"
"PDIA4",1.10755706540231,10.0076538903443,11.4856783911918,1.78616827567973e-17,2.60989250495478e-15,29.4351120318919,"Up"
"FCN3",-3.74155877832537,10.7938691705134,-11.4847176062636,1.79286040575893e-17,2.60989250495478e-15,29.4314245817944,"Down"
"GOLM1",2.15236369816657,9.73925349127784,11.482140055486,1.81093882799885e-17,2.61288023466313e-15,29.4215315141026,"Up"
"DLC1",-1.2898252824821,9.17618689197745,-11.42874080213,2.22971420937684e-17,3.17144075564357e-15,29.2163991632127,"Down"
"DENND2A",-1.2809106565615,8.12378801748478,-11.4279074451404,2.23697060168676e-17,3.17144075564357e-15,29.2131951634617,"Down"
"GALNT18",-1.45963176343334,9.55583379434346,-11.4029824320745,2.46536015157333e-17,3.46510619924582e-15,29.1173283531585,"Down"
"PEAR1",-1.46989807376122,7.69515812154896,-11.3817194438194,2.67868641326877e-17,3.73276096426786e-15,29.0354886700908,"Down"
"PRX",-1.39058739597382,8.59637576241803,-11.3657510899752,2.85104162896096e-17,3.8844423739239e-15,28.9739927537862,"Down"
"PRKCE",-1.06401467918911,7.94827279351221,-11.3644484035187,2.8655858264052e-17,3.8844423739239e-15,28.9689746441949,"Down"
"CAVIN1",-1.29768514066313,9.84953477994845,-11.3634810295619,2.8764346820578e-17,3.8844423739239e-15,28.9652480713038,"Down"
"HIGD1B",-1.80403561057151,8.73001852429836,-11.3627582065569,2.88456796338517e-17,3.8844423739239e-15,28.96246349995,"Down"
"MELK",2.46815128043367,8.12649814585999,11.3608050863168,2.90666075575758e-17,3.8844423739239e-15,28.9549390800365,"Up"
"CPB2",-2.89241764954078,7.6469754015237,-11.3500740895349,3.03112201741618e-17,4.01783848552467e-15,28.9135898187848,"Down"
"RAI2",-1.58624047836746,8.09943610352042,-11.3329531821394,3.2409110934756e-17,4.2612753603247e-15,28.8475907428441,"Down"
"LRRN3",-2.27843378450439,7.56350398638883,-11.3306713985443,3.26995417778057e-17,4.26506663316276e-15,28.8387921529329,"Down"
"INMT",-2.85287023462424,10.2496664766107,-11.324691990922,3.34731152505828e-17,4.33131484956748e-15,28.8157325927395,"Down"
"MMRN2",-1.45303191980701,7.61161941048649,-11.311777964672,3.52073437863772e-17,4.51984671726846e-15,28.7659154946873,"Down"
"JCAD",-1.81356331982293,8.34460356696312,-11.2908033641762,3.82190985709461e-17,4.85178190112436e-15,28.6849626289394,"Down"
"ARHGEF10",-1.16718263465672,9.90554335632153,-11.289676140966,3.83881173481994e-17,4.85178190112436e-15,28.6806105896432,"Down"
"SH2D3C",-1.4429617018473,9.02530684592131,-11.2751813919989,4.06297982057645e-17,5.09560176882142e-15,28.6246354191607,"Down"
"SLIT2",-1.87651537521227,9.67210923398142,-11.2622255972348,4.27448994969033e-17,5.31994535417948e-15,28.5745827253274,"Down"
"PKIG",-1.27038880327225,10.2124066105201,-11.2414580131793,4.63692465931709e-17,5.72730451859893e-15,28.4943099457511,"Down"
"LGI3",-1.1486930573944,7.82870840935379,-11.2023531021923,5.40558196801908e-17,6.6265119102694e-15,28.3430232405517,"Down"
"OTUD1",-1.26844321954779,10.5141171553694,-11.180186598435,5.89704649683362e-17,7.17503328987876e-15,28.257188914555,"Down"
"MFAP4",-2.42910757168621,10.8174259665367,-11.1715467429557,6.10058190765904e-17,7.36769536462763e-15,28.2237179854451,"Down"
"AMOTL1",-0.717780011976111,8.00736153884349,-11.1626384403572,6.31785478109891e-17,7.57399296698799e-15,28.1891981677101,"NS"
"SCN7A",-2.4431991993734,7.9920279844667,-11.1503677124883,6.62995994888262e-17,7.89013627785272e-15,28.1416340884596,"Down"
"ARHGAP6",-0.860894951450776,6.92995005850303,-11.144190291088,6.79291320794043e-17,8.02548238712034e-15,28.1176825393713,"NS"
"SYNM",-1.74996766266253,8.97968191690625,-11.1392749198325,6.92545259369864e-17,8.12320712860882e-15,28.0986212037947,"Down"
"C1QTNF7",-1.76131141674866,6.81728274574917,-11.1229723400539,7.38397406119871e-17,8.59916522098456e-15,28.0353817355287,"Down"
"GPX3",-1.78116739931034,12.4241215702659,-11.1053027785719,7.91555142313873e-17,9.15284754630169e-15,27.9668055861293,"Down"
"RAP1A",-1.27677093077683,8.84118998360474,-11.0971944672399,8.17222699054212e-17,9.38309780660554e-15,27.9353251449389,"Down"
"ADH1B",-2.96345398143811,10.4962497482437,-11.0854926981924,8.55750955660942e-17,9.75675774901818e-15,27.889880055818,"Down"
"ARHGAP31",-1.17550436486312,7.4650932773254,-11.0756600301274,8.89536469745759e-17,1.00715295852325e-14,27.8516818909425,"Down"
"HSPB8",-1.9476651675311,10.2458130017114,-11.0567059241759,9.58502259824797e-17,1.07775316166783e-14,27.7780178794692,"Down"
"SLCO2A1",-1.88493592314798,10.6364919712965,-11.0522587116433,9.75448955803882e-17,1.08929587502921e-14,27.7607282083949,"Down"
"CORO2B",-1.54208906684273,6.94770641928412,-11.0359824568244,1.04008635766421e-16,1.1535760527454e-14,27.6974312257513,"Down"
"TEK",-0.78732447516213,8.21113791586731,-11.0275980047201,1.07504946855448e-16,1.18429773887245e-14,27.664813231585,"NS"
"GPR146",-1.94555593473167,7.88755304030797,-11.0091916580924,1.15601241910945e-16,1.26494137457453e-14,27.5931795850157,"Down"
"TAL1",-0.749162148834595,7.51403512262959,-10.9951281315509,1.22198865877667e-16,1.32822020617966e-14,27.5384218522483,"NS"
"MAMDC2",-3.50567904875389,8.61188302693542,-10.9812544964809,1.29078983817085e-16,1.39371109414156e-14,27.4843819474144,"Down"
"ABI3BP",-1.05078928553773,8.99148261390538,-10.9298968687943,1.58122800024401e-16,1.69607508657753e-14,27.2841509060704,"Down"
"ANGPTL1",-1.66091210797859,6.52578712007094,-10.9093222985674,1.71529512165106e-16,1.8278543570849e-14,27.2038541229563,"Down"
"MYH10",-1.37890395389233,11.4149196302998,-10.8865606089468,1.8769961791986e-16,1.98717829257493e-14,27.1149676078973,"Down"
"RMI2",1.51912969274993,7.910638686284,10.8844847952641,1.89248591353631e-16,1.99065098930942e-14,27.1068585463164,"Up"
"SULF1",2.29341427409466,9.50952471984295,10.8822824561339,1.90906051910034e-16,1.99521299380846e-14,27.0982547056316,"Up"
"SEMA3G",-2.40585348262505,8.65382023555043,-10.8767928460031,1.95101386825938e-16,2.02607198140771e-14,27.0768062380058,"Down"
"ALDH18A1",1.10199201286805,9.60322991361185,10.8534719041562,2.13984200748886e-16,2.20495521796215e-14,26.9856523819866,"Up"
"PALM2AKAP2",-1.17510159421624,10.4624767087524,-10.8522394456017,2.15031820201167e-16,2.20495521796215e-14,26.980833465303,"Down"
"RADX",-1.45536084928073,7.29947356008342,-10.8423473341773,2.23629598419305e-16,2.27878560789272e-14,26.9421493154843,"Down"
"LIN7A",-0.776521138710532,5.19046986441662,-10.8316420556786,2.33324620166496e-16,2.36195204524652e-14,26.9002732546977,"NS"
"WWC2",-1.31623627576949,8.16866570317842,-10.8301720300811,2.34688561905015e-16,2.36195204524652e-14,26.8945219574852,"Down"
"SVEP1",-0.84061842217292,7.09847806706568,-10.8224623118778,2.41974466813313e-16,2.42033847050567e-14,26.8643547971695,"NS"
"EFCC1",-1.39072701152282,7.46490790379549,-10.7892273132681,2.76081845885659e-16,2.74465757031694e-14,26.7342371358923,"Down"
"MS4A15",-1.92303230368476,6.50153238389953,-10.7737064966237,2.93629439384696e-16,2.90141477559278e-14,26.6734312956541,"Down"
"ASPA",-1.51520424390469,6.92443149538007,-10.7660210654725,3.02729859186747e-16,2.973317845892e-14,26.6433125758271,"Down"
"CALCRL",-1.96495279019888,9.48721180129844,-10.7629508365835,3.06444248409158e-16,2.99177666231312e-14,26.6312787795135,"Down"
"SNRK",-1.07470990250758,10.9697362175651,-10.7557202664058,3.15374133315146e-16,3.06063087474413e-14,26.6029345073585,"Down"
"TSPAN7",-2.09563761790205,9.59029352372372,-10.7293378922361,3.50237462097928e-16,3.37885892428675e-14,26.4994668263788,"Down"
"KIAA0040",-1.05379591890358,8.77856745939444,-10.7270258252054,3.53471804085478e-16,3.38296406523396e-14,26.4903957276819,"Down"
"ICAM2",-1.22584065143912,10.0569432587782,-10.726073425211,3.54812840502335e-16,3.38296406523396e-14,26.4866589436426,"Down"
"PDLIM2",-0.610951490823838,8.08344200611298,-10.7202668500897,3.63100368584286e-16,3.4418537263943e-14,26.4638745080619,"NS"
"NOSTRIN",-1.81981391398891,9.14437453661629,-10.7084932567296,3.80507442693671e-16,3.58600771426452e-14,26.4176651278459,"Down"
"FGFR4",-1.34906650882965,8.12590650274449,-10.7006505814861,3.92566500922277e-16,3.67839323622805e-14,26.3868758200263,"Down"
"RADIL",-1.08446395442049,7.89341757865739,-10.6987138325764,3.95603255161468e-16,3.68566598408719e-14,26.3792714009079,"Down"
"PRICKLE2",-1.46941166056228,9.36920195105372,-10.6926768691301,4.05221569927568e-16,3.72082838100602e-14,26.3555654316125,"Down"
"PKNOX2",-1.52627045615539,7.57316067636787,-10.6926753242428,4.0522406118506e-16,3.72082838100602e-14,26.3555593646525,"Down"
"GATA2",-1.0361250034106,8.9229485892442,-10.6920560692574,4.06223903225633e-16,3.72082838100602e-14,26.3531274549406,"Down"
"CD93",-1.3925273965816,11.6380140524514,-10.6905207919319,4.08713467330129e-16,3.72271752589409e-14,26.3470980103911,"Down"
"FGFBP2",-2.49345645560837,6.19471606725773,-10.6697228826013,4.43991980459548e-16,4.02158069411804e-14,26.2653946622626,"Down"
"ITGA1",-1.48075693150681,7.86465663347004,-10.6662271292351,4.50215677108239e-16,4.0554234251783e-14,26.2516573503565,"Down"
"TMEM47",-1.44411474781436,9.92734384866754,-10.6537143480951,4.7322148300026e-16,4.23923244991002e-14,26.2024752185192,"Down"
"GUCY1A2",-1.42853752176174,7.42020003556055,-10.627153264729,5.2605520344051e-16,4.6867781622372e-14,26.0980213838864,"Down"
"PRDX4",1.18956123612092,11.7790006237433,10.6235271938022,5.33714581723995e-16,4.72917529371088e-14,26.0837558439718,"Up"
"PPP1R14A",-1.98371968433323,8.84313509891584,-10.5962836634043,5.94968410482147e-16,5.24344052135185e-14,25.9765319049996,"Down"
"COX4I2",-1.32185645328354,8.66286087959158,-10.5878625946625,6.15298052849959e-16,5.36599801606018e-14,25.9433731059902,"Down"
"SPAG4",2.02920575562545,8.12428514737214,10.5877977298143,6.15457328878345e-16,5.36599801606018e-14,25.9431176658172,"Up"
"SHROOM4",-1.21551932081144,8.36011477506599,-10.5734779621564,6.51655077510072e-16,5.65137467219373e-14,25.8867152965483,"Down"
"F10",-0.801673587069294,7.21379597344322,-10.5646534850654,6.75021115832061e-16,5.82303929763277e-14,25.8519471638305,"NS"
"ARAP3",-0.86913441706589,8.49322676872509,-10.56303087969,6.79408456157811e-16,5.83003972062997e-14,25.8455532862761,"NS"
"FHL5",-2.10080980917857,7.28758291933201,-10.5492016309177,7.17985173947487e-16,6.12881166284808e-14,25.7910481894405,"Down"
"LMO2",-1.17560827484951,10.2732682740522,-10.5305132580895,7.73643052483724e-16,6.56951892067429e-14,25.7173608557183,"Down"
"VIPR1",-2.55049348143478,10.1437200521596,-10.5190228064845,8.09999272725012e-16,6.8426052551858e-14,25.6720369313607,"Down"
"RHOJ",-1.31661556194248,8.12764506282807,-10.5137180964519,8.27358934970622e-16,6.95322684317578e-14,25.6511080574085,"Down"
"GINS1",2.2720385265639,7.57712901970092,10.5117427738529,8.33918418633532e-16,6.97241328071851e-14,25.6433140136041,"Up"
"C14orf132",-1.56850859447436,9.2151489699205,-10.494555868004,8.93245923413814e-16,7.43034772211164e-14,25.5754828684108,"Down"
"SOSTDC1",-3.35669743042974,8.04775353727482,-10.4699330156398,9.85721732031078e-16,8.1579731568704e-14,25.4782525688746,"Down"
"TBX2",-1.37169106064673,8.93052754639366,-10.4553199992989,1.04509899498284e-15,8.60570404757588e-14,25.4205201686156,"Down"
"NOTCH4",-1.32452078064202,9.04732009700545,-10.4477944010409,1.0770687287686e-15,8.82438620796146e-14,25.3907800682859,"Down"
"PECAM1",-1.31826988802172,11.0042813077578,-10.4431430147128,1.09731863513783e-15,8.94534151364359e-14,25.3723956213598,"Down"
"HEG1",-1.25101131908465,11.0013631547623,-10.4417735327734,1.1033533804473e-15,8.94978781831482e-14,25.3669823794501,"Down"
"ADCY4",-1.18884764016861,8.88014930426172,-10.4175228950679,1.21592245421781e-15,9.81405925424117e-14,25.2710943896533,"Down"
"ANOS1",-2.04435496934236,10.5106598687568,-10.4134662927805,1.23585067365499e-15,9.92576816909899e-14,25.255048726857,"Down"
"TJP1",-0.957156746088604,10.514577523534,-10.3836416195732,1.39281794644292e-15,1.11316195092183e-13,25.1370290228006,"NS"
"TIMELESS",0.813647773098461,7.29454731654823,10.3811197524659,1.40697685668262e-15,1.11899271567577e-13,25.1270456862969,"NS"
"FERMT2",-1.08365372147761,10.0702902014332,-10.3736632968594,1.44969356464349e-15,1.14736912028871e-13,25.0975241030651,"Down"
